"lncRNA","Cancer","gene_type","pathway","pval","padj","ES","NES","nMoreExtreme","size","sigValue"
"RP5-1057J7.7","ACC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0016260162601626,0.0211382113821138,-0.5439629589406,-1.7054362273459,0,47,-0.996747967479675
"RP6-191P20.4","ACC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00100401606425703,0.0130522088353414,0.68657008146542,1.87758678907431,0,47,0.997991967871486
"SGMS1-AS1","ACC","antisense","NAD+ biosynthetic pathways",0.001001001001001,0.013013013013013,0.630658060316425,1.55414339447157,0,22,0.997997997997998
"TRIM31-AS1","ACC","antisense","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00195694716242661,0.00848010437051533,0.731721905019323,1.9245832196382,0,23,0.996086105675147
"TRIM31-AS1","ACC","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.0019047619047619,0.00848010437051533,0.60618865789858,1.67794711999181,0,28,0.996190476190476
"TRIM31-AS1","ACC","antisense","REACTOME_NICOTINATE_METABOLISM",0.0018796992481203,0.00848010437051533,0.667710268365631,1.88740911897379,0,30,0.996240601503759
"U52111.14","ACC","antisense","REACTOME_NICOTINATE_METABOLISM",0.00200400801603206,0.0260521042084168,0.638353101022102,1.55297904335572,1,30,0.995991983967936
"U91328.22","ACC","lincRNA","GOBP_NADH_OXIDATION",0.00155763239875389,0.0202492211838006,0.919893955388481,1.69817221858227,0,6,0.996884735202492
"UBE2R2-AS1","ACC","antisense","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00111731843575419,0.0145251396648045,0.815353758179852,1.71560640323778,0,8,0.997765363128492
"ABHD11-AS1","BLCA","antisense","GOBP_NADH_REGENERATION",0.00233100233100233,0.0303030303030303,-0.758757974858293,-1.65857446471499,0,11,-0.995337995337995
"AC002044.1","BLCA","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00117924528301887,0.0153301886792453,-0.642390844747012,-1.77405847761082,0,47,-0.997641509433962
"AC002044.3","BLCA","TEC","GOBP_NAD_METABOLIC_PROCESS",0.0012970168612192,0.0168612191958495,-0.61576023141699,-1.81458000210478,0,47,-0.997405966277562
"AC002044.4","BLCA","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00105596620908131,0.0133882595262616,-0.653297169666631,-1.58848732690445,0,30,-0.997888067581837
"AC002044.4","BLCA","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00205973223480947,0.0133882595262616,-0.599341614048423,-1.52704027413111,1,47,-0.995880535530381
"AC002551.1","BLCA","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00158227848101266,0.0205696202531646,-0.628481555583762,-1.81100362700545,0,30,-0.996835443037975
"AC005498.3","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0018018018018018,0.0234234234234234,-0.594169743864953,-1.90750283775272,0,47,-0.996396396396396
"AC005523.3","BLCA","lincRNA","NAD metabolism, sirtuins and aging",0.00239234449760766,0.0311004784688995,-0.771300360543982,-1.81086312160189,0,11,-0.995215311004785
"AC005578.3","BLCA","TEC","NAD metabolism, sirtuins and aging",0.00248756218905473,0.0323383084577114,-0.793271705443098,-1.88753123792538,0,11,-0.995024875621891
"AC007036.4","BLCA","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00199203187250996,0.0255905511811024,-0.682565646373535,-2.0400358611721,0,30,-0.99601593625498
"AC007879.7","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00112485939257593,0.0146231721034871,0.690877348958705,1.77458060222354,0,47,0.997750281214848
"AC008073.9","BLCA","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00145560407569141,0.00946142649199418,-0.677556823480729,-1.91643553666534,0,30,-0.997088791848617
"AC008073.9","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00138121546961326,0.00946142649199418,-0.599646372415686,-1.85569162861869,0,47,-0.997237569060773
"AC016999.2","BLCA","antisense","REACTOME_NICOTINATE_METABOLISM",0.00244498777506112,0.0317848410757946,0.61425952256305,1.66993056770475,1,29,0.995110024449878
"AC017002.2","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00202634245187437,0.0131712259371834,0.598944123324809,1.54243691782597,1,47,0.995947315096251
"AC017002.2","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00115207373271889,0.0131712259371834,0.805030876228457,1.6870291259654,0,11,0.997695852534562
"AC019118.4","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00193423597678917,0.0125725338491296,-0.561591595633042,-1.82990659555249,0,47,-0.996131528046422
"AC019118.4","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00186567164179104,0.0125725338491296,-0.659895256992167,-1.77998732357874,0,22,-0.996268656716418
"AC020594.5","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00130548302872063,0.0100931677018634,-0.577315430969881,-1.71076141051869,0,47,-0.997389033942559
"AC020594.5","BLCA","antisense","GOBP_NADH_REGENERATION",0.0015527950310559,0.0100931677018634,-0.810606688097024,-1.7726669219475,0,11,-0.996894409937888
"AC084082.3","BLCA","lincRNA","NAD+ biosynthetic pathways",0.00100502512562814,0.0130653266331658,0.672679938553462,1.57463126581347,0,22,0.997989949748744
"AC092620.2","BLCA","3prime_overlapping_ncrna","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00114942528735632,0.0149425287356322,-0.752273353404093,-1.77762203775472,0,22,-0.997701149425287
"AC093382.1","BLCA","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00237529691211401,0.0308788598574822,-0.611974211219887,-1.78870916034309,0,30,-0.995249406175772
"AC103563.9","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00180505415162455,0.0234657039711191,-0.558193241320939,-1.75151719631621,0,47,-0.996389891696751
"AC104654.2","BLCA","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00223463687150838,0.0290502793296089,0.73925765290433,1.79137261009192,1,23,0.995530726256983
"AC106786.1","BLCA","antisense","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.00101626016260163,0.0132113821138211,0.801119569174688,1.68731002706061,0,13,0.997967479674797
"AC133785.1","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00105485232067511,0.0137130801687764,0.643851819295381,1.64605383682119,0,47,0.99789029535865
"AF011889.2","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00210970464135021,0.0274261603375527,-0.764231900309271,-1.71728813784965,0,11,-0.9957805907173
"AF124730.4","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00169491525423729,0.0215946843853821,-0.756803106145946,-2.01612503059815,0,22,-0.996610169491525
"AF131215.9","BLCA","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00202429149797571,0.0263157894736842,-0.726843384489516,-1.9697447453039,0,22,-0.995951417004049
"AP000240.9","BLCA","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00208333333333333,0.0136554621848739,-0.717494330631117,-1.90555772623936,0,22,-0.995833333333333
"AP000240.9","BLCA","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00210084033613445,0.0136554621848739,-0.67194803536183,-1.91536407001629,0,30,-0.995798319327731
"AP000695.4","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00114025085518814,0.00900277008310249,0.664232683254174,1.72054888704141,0,47,0.997719498289624
"AP000695.4","BLCA","antisense","GOBP_NADH_REGENERATION",0.00138504155124654,0.00900277008310249,0.827350652856223,1.66308772322478,0,11,0.997229916897507
"C9orf170","BLCA","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00100502512562814,0.0130653266331658,0.731992901107528,1.61215615739003,0,23,0.997989949748744
"CACNA1G-AS1","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00214132762312634,0.0278372591006424,-0.725296860895998,-2.05978327586646,0,22,-0.995717344753747
"CH17-360D5.1","BLCA","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00158730158730159,0.0104166666666667,0.65392084702988,1.82164158559454,0,29,0.996825396825397
"CH17-360D5.1","BLCA","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.0016025641025641,0.0104166666666667,0.628903825609965,1.73954209200096,0,27,0.996794871794872
"CTA-384D8.35","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00204918032786885,0.0266393442622951,0.656450907497355,1.53115667608994,1,47,0.995901639344262
"CTB-12O2.1","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00147710487444609,0.0192023633677991,-0.682328267320824,-1.67360130703131,0,22,-0.997045790251108
"CTB-176F20.3","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00185528756957328,0.0120817843866171,-0.771797346981605,-1.94293057132936,0,22,-0.996289424860853
"CTB-176F20.3","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00185873605947955,0.0120817843866171,-0.61345013000326,-1.8032193891722,0,47,-0.996282527881041
"CTB-186G2.4","BLCA","antisense","NAD metabolism, sirtuins and aging",0.00223713646532438,0.029082774049217,0.75198245602011,1.60204204372668,1,11,0.995525727069351
"CTB-25B13.9","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00166944908180301,0.0217028380634391,-0.671741811426709,-1.84273545158935,0,22,-0.996661101836394
"CTC-246B18.10","BLCA","lincRNA","NAD metabolism, sirtuins and aging",0.0015600624024961,0.0202808112324493,-0.817201289973618,-1.66654365063569,0,11,-0.996879875195008
"CTC-297N7.1","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00229885057471264,0.0257425742574257,-0.540015597850879,-1.7013682012254,0,47,-0.995402298850575
"CTC-431G16.2","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00221729490022173,0.0288248337028825,-0.665741629919155,-1.89971827448892,0,22,-0.995565410199557
"CTC-471J1.2","BLCA","sense_overlapping","NAD metabolism, sirtuins and aging",0.00239234449760766,0.0134158926728586,-0.781676769867216,-1.79456791642799,0,11,-0.995215311004785
"CTC-518P12.6","BLCA","antisense","GOBP_NADH_OXIDATION",0.00202839756592292,0.026369168356998,-0.905954294427763,-1.75553228730223,0,6,-0.995943204868154
"CTC-806A22.1","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00173310225303293,0.0208667736757624,-0.848890613912253,-1.87690574844854,0,11,-0.996533795493934
"CTD-2008P7.1","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00155038759689922,0.0201550387596899,-0.67493610727636,-1.9754838286462,0,47,-0.996899224806202
"CTD-2013N17.4","BLCA","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00104493207941484,0.0135841170323929,-0.682469298646848,-1.63750331069115,0,30,-0.99791013584117
"CTD-2014D20.1","BLCA","TEC","GOBP_NADH_METABOLIC_PROCESS",0.00193798449612403,0.0251937984496124,-0.595311203478244,-1.77279511985724,0,30,-0.996124031007752
"CTD-2026K11.2","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00247524752475248,0.0321782178217822,-0.605183528074503,-1.7468932238252,0,22,-0.995049504950495
"CTD-2026K11.5","BLCA","antisense","GOBP_NADH_OXIDATION",0.00175438596491228,0.0191176470588235,0.883895401908971,1.62283239882176,0,6,0.996491228070175
"CTD-2027I19.3","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00210084033613445,0.0099160945842868,-0.736148005236463,-2.02039262312182,0,22,-0.995798319327731
"CTD-2027I19.3","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00196463654223969,0.0099160945842868,-0.788489701341267,-1.79125673950249,0,11,-0.996070726915521
"CTD-2027I19.3","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0022883295194508,0.0099160945842868,-0.585771137024647,-1.85536226082903,0,47,-0.995423340961098
"CTD-2192J16.21","BLCA","sense_intronic","NAD+ biosynthetic pathways",0.00113378684807256,0.0147392290249433,0.727018953705691,1.67694793674698,0,22,0.997732426303855
"CTD-2260A17.3","BLCA","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00201612903225806,0.0250481695568401,-0.687132420752104,-1.90226057864871,0,22,-0.995967741935484
"CTD-2337A12.1","BLCA","antisense","NAD metabolism, sirtuins and aging",0.00113636363636364,0.0147727272727273,0.876539764884173,1.72741738973012,0,11,0.997727272727273
"CTD-2540B15.9","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00204081632653061,0.026530612244898,-0.570526936730398,-1.76810091122206,0,47,-0.995918367346939
"CTD-2545H1.2","BLCA","antisense","GOBP_NADH_OXIDATION",0.00240673886883273,0.0312876052948255,0.895639772311649,1.61652391385418,1,6,0.995186522262335
"CTD-2562J17.7","BLCA","antisense","GOBP_NADH_REGENERATION",0.00208768267223382,0.0138888888888889,-0.791775211229704,-1.82322255858863,0,11,-0.995824634655532
"CTD-2562J17.7","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00213675213675214,0.0138888888888889,-0.553511102863214,-1.80861357877723,0,47,-0.995726495726496
"CTD-2583P5.3","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0022075055187638,0.0286975717439294,-0.602615742560663,-2.03881115151032,0,47,-0.995584988962472
"CTD-2626G11.2","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00214592274678112,0.0278969957081545,-0.689268520463544,-1.72684663409911,0,22,-0.995708154506438
"CTD-3064H18.2","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00202020202020202,0.0134020618556701,-0.811061520572984,-1.81993428329682,0,11,-0.995959595959596
"CTD-3064H18.2","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00206185567010309,0.0134020618556701,-0.671576496126404,-1.79037970835517,0,22,-0.995876288659794
"CTD-3075F15.1","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00211864406779661,0.0275423728813559,0.615307874982324,1.61819160586479,1,47,0.995762711864407
"CTD-3184A7.4","BLCA","antisense","NAD metabolism, sirtuins and aging",0.00182815356489945,0.0237659963436929,-0.839448319774812,-1.72295914584406,0,11,-0.996343692870201
"CTD-3247H4.2","BLCA","sense_intronic","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00205549845837616,0.02672147995889,0.70821254134209,1.53772064678112,1,23,0.995889003083248
"DARS-AS1","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00103950103950104,0.0135135135135135,0.69194850101992,1.80103960302198,0,47,0.997920997920998
"DGCR11","BLCA","sense_intronic","NAD metabolism, sirtuins and aging",0.00207253886010363,0.0269430051813471,0.789260343129633,1.50617966976427,1,11,0.995854922279793
"DISC1FP1","BLCA","processed_transcript","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00161030595813205,0.0209339774557166,-0.668535203400655,-1.72348709768172,0,22,-0.996779388083736
"EHD4-AS1","BLCA","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0023696682464455,0.0257425742574257,-0.573589918494754,-1.74509185053353,0,47,-0.995260663507109
"FLJ22447","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00102669404517454,0.013347022587269,0.665110288399256,1.67221285983613,0,47,0.997946611909651
"GS1-166A23.1","BLCA","lincRNA","NAD+ metabolism",0.00205761316872428,0.0267489711934156,0.708214387736444,1.57539284389959,1,16,0.995884773662551
"HIF1A-AS1","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00201409869083585,0.0261832829808661,0.616427077743584,1.55050105006211,1,47,0.995971802618328
"HLCS-IT1","BLCA","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.0020746887966805,0.0269709543568465,-0.524102668260239,-1.72610213118667,0,47,-0.995850622406639
"HOXC-AS2","BLCA","processed_transcript","GOBP_NAD_METABOLIC_PROCESS",0.00101112234580384,0.0131445904954499,0.622750758862123,1.62453354646837,0,47,0.997977755308392
"HYI-AS1","BLCA","antisense","NAD metabolism, sirtuins and aging",0.00184162062615101,0.0239410681399632,-0.828991915165892,-1.76384925847108,0,11,-0.996316758747698
"KB-1208A12.3","BLCA","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00117647058823529,0.0152941176470588,-0.699779854040121,-1.71825597007108,0,30,-0.997647058823529
"KLF7-IT1","BLCA","sense_intronic","NAD metabolism, sirtuins and aging",0.0021953896816685,0.0285400658616905,0.804212414834396,1.54350015258664,1,11,0.995609220636663
"LINC00334","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00150602409638554,0.019578313253012,-0.585086832221493,-1.8669023388754,0,47,-0.996987951807229
"LINC00467","BLCA","lincRNA","NAD+ metabolism",0.00101112234580384,0.0131445904954499,0.773497915666438,1.61749681163924,0,16,0.997977755308392
"LINC00479","BLCA","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.001194743130227,0.015531660692951,0.732795584196868,1.73025582157303,0,27,0.997610513739546
"LINC00704","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00245098039215686,0.0159313725490196,0.697487938017321,1.81058294667243,1,47,0.995098039215686
"LINC00704","BLCA","lincRNA","NAD+ metabolism",0.0013986013986014,0.0159313725490196,0.811358534158798,1.75751808442258,0,16,0.997202797202797
"LINC00705","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00123152709359606,0.0160098522167488,0.675934968962878,1.73445180319164,0,47,0.997536945812808
"LINC00887","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00106723585912487,0.00775656324582339,0.702509454280438,1.77812457803496,0,47,0.99786552828175
"LINC00887","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00119331742243437,0.00775656324582339,0.701236665348765,1.60043652658246,0,22,0.997613365155131
"LINC00930","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00171526586620926,0.0222984562607204,-0.7005405040053,-1.74464444785116,0,22,-0.996569468267582
"LINC00941","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00106723585912487,0.0138740661686233,0.681600428017381,1.71998920661306,0,47,0.99786552828175
"LINC00941","BLCA","lincRNA","NAD+ metabolism",0.00244798041615667,0.0159118727050184,0.755433696972853,1.59897718268259,1,16,0.995104039167687
"LINC01010","BLCA","lincRNA","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.00114025085518814,0.0148232611174458,0.803938951797765,1.67292768329108,0,13,0.997719498289624
"LINC01018","BLCA","lincRNA","NAD+ metabolism",0.00101112234580384,0.0131445904954499,0.758052708536521,1.62866747905501,0,16,0.997977755308392
"LINC01082","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00208333333333333,0.0270833333333333,-0.626255184535457,-1.83049579687402,0,47,-0.995833333333333
"LINC01099","BLCA","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00150375939849624,0.0195488721804511,-0.55771642376681,-1.74702464953687,0,47,-0.996992481203008
"LINC01127","BLCA","lincRNA","GOBP_NADH_REGENERATION",0.00122399020807834,0.0159118727050184,0.821609491172271,1.62773093534919,0,11,0.997552019583843
"LINC01176","BLCA","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00245700245700246,0.0319410319410319,-0.630184106979226,-1.78845212026482,0,30,-0.995085995085995
"LINC01337","BLCA","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00247524752475248,0.0321782178217822,-0.623015883597137,-1.75534416351645,0,22,-0.995049504950495
"LINC01341","BLCA","processed_transcript","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00245700245700246,0.0319410319410319,-0.659778716032994,-1.73159544232917,0,22,-0.995085995085995
